,Clip_Name,sentence,label_desc,use,label
1744,Ses03M_impro06_F018,Yeah.,Negative,train,0
1745,Ses03M_impro06_F019,I would've loved to.,Negative,validation,0
1746,Ses03M_impro06_M000,I ah--,Negative,train,0
1747,Ses03M_impro06_M003,It just feels like I was talking to him yesterday.,Negative,train,0
1748,Ses03M_impro06_M007,Yeah.,Negative,train,0
1749,Ses03M_impro06_M010,You know a stupid case of drunk driving it's just...,Negative,test,0
1750,Ses03M_impro06_M011,"and the worst part of it is that he was in the car with his girlfriend,",Negative,train,0
1751,Ses03M_impro06_M013,And the car that he hit was his family.,Negative,train,0
1752,Ses03M_impro06_M014,The mother and father died--,Negative,validation,0
1753,Ses03M_impro06_M016,and just going to the funeral it's-,Negative,train,0
1754,Ses03M_impro06_M018,I was supposed to see him last summer,Negative,train,0
1755,Ses03M_impro06_M019,then I got busy with work and stuff and three years go by,Negative,train,0
1756,Ses03M_impro06_M021,I mean I haven't even talked to him on the phone for the past three months.,Negative,validation,0
1757,Ses03M_impro06_M022,He's supposed to be my best friend.,Negative,test,0
1758,Ses03M_impro06_M028,Working for corporate America? Wow.,Negative,train,0
1759,Ses03M_impro06_M029,He actually wanted to do something.,Negative,train,0
1760,Ses03M_impro06_M030,I can't do that.,Negative,test,0
1761,Ses03M_impro06_M031,You should've met him.,Negative,train,0
1762,Ses03M_impro07_F000,Hey. How's it going? I haven't seen you in awhile.,Positive,train,2
1763,Ses03M_impro07_F001,What's going on Joe?,Positive,test,2
1764,Ses03M_impro07_F008,Yeah. Hopefully it won't be like high school.,Positive,train,2
1765,Ses03M_impro07_F010,Oh man.,Positive,test,2
1766,Ses03M_impro07_F011,Did you say yes yet? I mean have you sent in your answer?,Positive,validation,2
1767,Ses03M_impro07_F012,All right.,Positive,train,2
1768,Ses03M_impro07_F013,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here. I think I'm going to be living at City Lights downtown.",Positive,validation,2
1769,Ses03M_impro07_F014,"Yeah, it really is.",Positive,train,2
1770,Ses03M_impro07_F017,"Well, I'm happy for you but I'm happy for me cause that means you're going to stay.",Positive,train,2
1771,Ses03M_impro07_F019,Mmmm some miso soup.,Positive,test,2
1772,Ses03M_impro07_M014,Yeah. This is so crazy. I mean I didn't get into any other school but I got into the school I wanted.,Positive,train,2
1773,Ses03M_impro07_M025,"It took them, oh man, it took them like, I mean what it's like April now and any letters that come in April are usually the rejection letters so I was just like...",Positive,train,2
1774,Ses03M_impro08a_F004,two two six six.,Neutral,validation,1
1775,Ses03M_impro08a_F014,I want to talk to a supervisor,Negative,train,0
1776,Ses03M_impro08a_F021,"I am a realtor and this is my business. People are calling me all the time but you know, and I don't have a land line. I can't afford to have a land line",Negative,train,0
1777,Ses03M_impro08a_F022,That you better be sorry.,Negative,train,0
1778,Ses03M_impro08a_M000,Hello. This is Viacom Services. How can I help you?,Neutral,train,1
1779,Ses03M_impro08a_M003,Okay. And your name is?,Neutral,test,1
1780,Ses03M_impro08a_M004,Olivia. Um. Okay. So how long has this problem been?,Neutral,validation,1
1781,Ses03M_impro08a_M006,Um- I think part of it has to do with the network being down. It's been having some trouble the last few weeks--,Neutral,train,1
1782,Ses03M_impro08a_M012,"Um- Let me connect you to my supervisor. Actually, he's out right now so I'm supervisor until he comes back. Um-",Neutral,train,1
1783,Ses03M_impro08a_M013,"So you could----speak with me some more, you could call back later on maybe.",Neutral,train,1
1784,Ses03M_impro08a_M017,don't you-,Neutral,train,1
1785,Ses03M_impro08a_M020,I'm sorry it has to do with an electrical power outage and stuff--,Neutral,train,1
1786,Ses03M_impro08a_M025,My name is Sara.,Neutral,test,1
1787,Ses03M_impro08a_M026,Sara Brown.,Neutral,train,1
1788,Ses03M_impro08b_F005,"Yeah, yeah, yeah you better be sorry.",Negative,train,0
1789,Ses03M_impro08b_F006,No I did not drop my phone in water. I'm not five years old and just dropped my phone anywhere I see it. Okay this is my business.,Negative,validation,0
1790,Ses03M_impro08b_F024,Alright Thanks.,Neutral,train,1
1791,Ses03M_impro08b_M001,I'm sorry ma'am. What's the nature of your problem? But first can I get you to tell me your first and last name?,Neutral,train,1
1792,Ses03M_impro08b_M005,"Um- well it's probably easy. Can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.",Neutral,train,1
1793,Ses03M_impro08b_M007,"Well, um- okay. Your sim card is in- didn't fall out-",Neutral,test,1
1794,Ses03M_impro08b_M009,you might have an older phone where we would use sim cards but probably not.,Neutral,train,1
1795,Ses03M_impro08b_M012,Tell them my name. My name is Brent Backersen.,Neutral,train,1
1796,Ses03M_impro08b_M013,Okay. Tell them my - my ID number is two one three five.,Neutral,train,1
1797,Ses03M_impro08b_M014,"Tell them that. You can go in, get a brand new phone, they'll hook you up with service even give you a free three months--",Neutral,test,1
1798,Ses03M_impro08b_M016,"Go in there, yeah, go in there. Tell them Brent Backersen sent you.",Neutral,train,1
1799,Ses03M_impro08b_M019,"Okay. They can figure out pink for you. So go in there and just tell them that and they'll hook you up with other goodies, stuff like that free service, no contract, no nothing. Just for being a good customer",Neutral,test,1
1800,Ses03M_impro08b_M021,Yes. You just tell them Brent Backersen sent you.,Neutral,train,1
1801,Ses03M_impro08b_M022,Alright? Great. Have a nice evening.,Neutral,train,1
1802,Ses03M_script01_1_F016,No. It's his god damned newspapers is what it is. Now every month there's a new boy comes home and Larry's going to be the next one.,Negative,validation,0
1803,Ses03M_script01_1_F017,Why?,Negative,validation,0
1804,Ses03M_script01_1_F038,You're just going to leave the business? You have a business here. You can't do that.,Negative,train,0
1805,Ses03M_script01_1_F046,Yeah. I can see that.,Negative,train,0
1806,Ses03M_script01_1_M000,He saw it.,Negative,train,0
1807,Ses03M_script01_1_M001,He was out there when it happened.,Negative,test,0
1808,Ses03M_script01_1_M003,I don't know. But after it cracked he ran back into the house and he cried in the kitchen.,Negative,train,0
1809,Ses03M_script01_1_M005,I could hear it right through the floor.,Negative,train,0
1810,Ses03M_script01_1_M011,"Why shouldn't he walk around and dream at him at night. Walk around. Why shouldn't he walk around? Why shouldn't he dream of him, walk around at night waiting for him? Do we contradict him? Do we say flat out that we don't have anymore hope?",Negative,train,0
1811,Ses03M_script01_1_M022,Oh see then it's just not my business. God you infuriate me sometimes. Isn't my business too if dad throws a fit? Huh? God you have such a talent for ignoring things.,Negative,validation,0
1812,Ses03M_script01_1_M029,Then I guess that's the end of it.,Neutral,validation,1
1813,Ses03M_script01_1_M030,But from her letters I think she's forgotten him. I'll find out.,Negative,train,0
1814,Ses03M_script01_1_M031,"And then we'll thrash it out with dad right? Mom, don't avoid me.",Neutral,train,1
1815,Ses03M_script01_1_M037,But if I can't have that here I'll get out.,Neutral,train,1
1816,Ses03M_script01_1_M038,I'll get out. I'll marry her somewhere else. Maybe New York.,Neutral,validation,1
1817,Ses03M_script01_1_M039,I've been a good son too long. A good sucker and I'm through with it.,Negative,validation,0
1818,Ses03M_script01_1_M040,The business doesn't inspire me.,Negative,test,0
1819,Ses03M_script01_1_M043,Yes. On this I would.,Neutral,train,1
1820,Ses03M_script01_1_M046,I am thinking like that.,Negative,test,0
1821,Ses03M_script01_1_M047,No you don't. I'm a pretty tough guy.,Negative,train,0
1822,Ses03M_script01_2_F000,Why did he invite her here?,Negative,train,0
1823,Ses03M_script01_2_F006,No. She's not his girl Joe and she knows that.,Negative,train,0
1824,Ses03M_script01_2_F009,"I mean, her faith is stronger than a rock.",Negative,test,0
1825,Ses03M_script01_2_M005,"Well, so what?",Neutral,train,1
1826,Ses03M_script01_2_M008,How do you know why she's waited? Hmmm?,Neutral,validation,1
1827,Ses03M_script01_2_M014,"Alright, alright, calm yourself okay? Calm yourself. Wait, wait. What do you mean, me above all?",Negative,train,0
1828,Ses03M_script01_2_M015,"Wait, what does that mean? Me above all?",Negative,test,0
1829,Ses03M_script01_2_M017,What do I got to hide? Huh? What the hell's the matter with you Kate?,Negative,validation,0
1830,Ses03M_script01_3_F006,"Look,",Negative,validation,0
1831,Ses03M_script01_3_F007,"you saw the way that she acted and then well, I mean, you, you were acting kind of...",Negative,train,0
1832,Ses03M_script01_3_F008,"Well, I don't know, embarrassed of her since I came.",Negative,train,0
1833,Ses03M_script01_3_F011,"Well,",Positive,validation,2
1834,Ses03M_script01_3_F012,I guess that's why I came.,Positive,train,2
1835,Ses03M_script01_3_F013,"Look, I've been ready for a long, long time now.",Positive,train,2
1836,Ses03M_script01_3_F014,"Look, I almost got married two years ago.",Positive,train,2
1837,Ses03M_script01_3_F015,You started to write me.,Positive,train,2
1838,Ses03M_script01_3_F016,Every day since.,Positive,validation,2
1839,Ses03M_script01_3_F017,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",Positive,train,2
1840,Ses03M_script01_3_F018,You'd always be so ambiguous.,Positive,train,2
1841,Ses03M_script01_3_F019,I'll never forgive you for that.,Positive,test,2
1842,Ses03M_script01_3_F020,"I mean, Why did you wait all these years? There I was sitting around and wondering if I was crazy for thinking about you.",Positive,validation,2
1843,Ses03M_script01_3_F021,Not like that you're not.,Positive,train,2
1844,Ses03M_script01_3_F031,And you still feel that way?,Negative,test,0
1845,Ses03M_script01_3_F033,"that includes me too, I mean and the money, you have right to that money. Your father put planes up in the air, good planes and he deserves it, you should be proud of that. A man should be paid for that.",Negative,train,0
1846,Ses03M_script01_3_F034,What am I going to do with a fortune?,Positive,validation,2
1847,Ses03M_script01_3_M008,"I mean, that's the reason why I asked you here.",Positive,validation,2
1848,Ses03M_script01_3_M010,I love you.,Positive,train,2
1849,Ses03M_script01_3_M016,You felt something that far back.,Positive,train,2
1850,Ses03M_script01_3_M018,"Give me a kiss Ann, just give me...",Positive,train,2
1851,Ses03M_script01_3_M021,We're going to live now. I'm going to make you so happy.,Positive,validation,2
1852,Ses03M_script01_3_M023,"Nothing. Hey, let's drive somewhere. I want to be alone with you.",Negative,train,0
1853,Ses03M_script01_3_M027,You remember overseas I was in command of a company?,Negative,train,0
1854,Ses03M_script01_3_M028,Well I lost them.,Negative,test,0
1855,Ses03M_script01_3_M029,Just about all.,Negative,validation,0
1856,Ses03M_script01_3_M031,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket.",Negative,train,0
1857,Ses03M_script01_3_M036,And then I came here and it was incredible. There was no meaning in it here. The whole thing to them was a kind of bus accident.,Negative,train,0
1858,Ses03M_script01_3_M037,"And I went to work with dad and that rat race again and I felt what you said, ashamed. Somehow because nobody was changed at all.",Negative,train,0
1859,Ses03M_script01_3_M038,"It seemed to make a sucker out of a lot of guys. I felt wrong to be alive. I felt wrong to have that new checkbook,",Negative,train,0
1860,Ses03M_script01_3_M041,Otherwise what you have is loot and there's blood on it.,Negative,validation,0
1861,Ses03M_script01_3_M045,Annie I'm going to make a fortune for you.,Positive,train,2
1862,Ses03M_script01_3_M046,Buy some hats?,Positive,train,2
1863,Ses03M_script02_2_F001,It's ridiculous.,Negative,validation,0
1864,Ses03M_script02_2_F004,"Look, I'm sorry but it's still just fish to me.",Negative,train,0
1865,Ses03M_script02_2_F016,"No we won't. I mean, God, this isn't about the fish Augie.",Negative,validation,0
1866,Ses03M_script02_2_F023,I'd rather not remember something...,Negative,train,0
1867,Ses03M_script02_2_F024,Rather not hope for something.,Negative,validation,0
1868,Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.,Negative,test,0
1869,Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.,Negative,train,0
1870,Ses03M_script02_2_F034,This is just this. You know? I mean it's a lot and everything but it isn't somewhere else. Do you know what I'm trying to say?,Negative,train,0
1871,Ses03M_script02_2_F035,I know you are Augie. I know you wanted this evening to be nice.,Negative,train,0
1872,Ses03M_script02_2_F036,I can't help thinking about being somewhere else.,Negative,train,0
1873,Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people.",Negative,test,0
1874,Ses03M_script02_2_F042,Yeah. I noticed that. It's real pretty on the water.,Positive,train,2
1875,Ses03M_script02_2_F044,Oh you brought refreshments.,Positive,train,2
1876,Ses03M_script02_2_F046,No I'm beginning to think you might be right.,Positive,validation,2
1877,Ses03M_script02_2_F047,I think this may be the place for us after all.,Positive,test,2
1878,Ses03M_script02_2_F048,I am sorry Augie.,Positive,train,2
1879,Ses03M_script02_2_F049,Or not.,Positive,validation,2
1880,Ses03M_script02_2_M017,"Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.",Neutral,train,1
1881,Ses03M_script02_2_M028,Welcome to the human race.,Negative,test,0
1882,Ses03M_script02_2_M030,I was just like you. I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,Negative,test,0
1883,Ses03M_script02_2_M031,...and you know? Baby the jokes on us. Because you know what you get? Do you know what you get Carla? You get this.,Negative,train,0
1884,Ses03M_script02_2_M033,Right.,Negative,train,0
1885,Ses03M_script02_2_M037,I know. But I know I don't make you happy.,Negative,train,0
1886,Ses03M_script02_2_M041,I mean look at the view of the moon we got from here.,Positive,validation,2
1887,Ses03M_script02_2_M042,"Hey, look what we got here.",Positive,test,2
1888,Ses03M_script02_2_M045,Shh. If we're very quiet the fish might come.,Positive,test,2
